Id,SalePrice
2735,134597.8306224374
2736,144884.86308662657
2737,125131.26162746169
2738,130102.4810859448
2739,163333.257992974
2740,126164.70445573093
2741,146621.2520095055
2742,153876.4450922118
2743,148622.10066613407
2744,152068.55587485284
2745,141239.81888700937
2746,136295.59195627325
2747,130782.68359943778
2748,115365.81177347714
2749,127101.72240450299
2750,131116.24875194166
2751,135771.81397628278
2752,189617.5649237409
2753,147673.2773512851
2754,182101.21600266453
2755,131664.02467534234
2756,89496.95383814067
2757,66473.1228131459
2758,79877.02273062577
2759,147703.60111070654
2760,119710.29902594231
2761,146965.17937683835
2762,148867.64850824015
2763,180669.14136699674
2764,159778.7818649568
2765,275517.3977143367
2766,139914.00623452128
2767,88280.0744412696
2768,131123.44756609795
2769,124499.7221751862
2770,150136.66365490397
2771,122184.05680463424
2772,120278.4823392301
2773,140327.6007981795
2774,130808.49848932466
2775,120973.48189156121
2776,141438.18812974254
2777,148109.7060783269
2778,118930.89151667463
2779,114449.09098076142
2780,108060.9448071148
2781,93246.49425993046
2782,92345.98848072419
2783,98449.47511952872
2784,129634.01887450504
2785,131770.15427884448
2786,74613.66376082502
2787,122313.73650310234
2788,75378.9983677556
2789,178261.63764327858
2790,91147.01976338068
2791,108806.61701902302
2792,71189.94056046428
2793,181190.36072470614
2794,101178.89495719122
2795,122893.89537974786
2796,92269.86296802037
2797,163857.7536813658
2798,109753.66167635143
2799,118934.15275743115
2800,66534.14806819671
2801,108748.98315849587
2802,126756.45051970855
2803,137847.7151493124
2804,119796.57664649603
2805,90490.6849271096
2806,85815.30814316416
2807,153961.89601686204
2808,152317.70099614767
2809,137593.45123538942
2810,138557.30180661986
2811,158486.37527020372
2812,148082.23834461422
2813,133074.33451240734
2814,140103.1141516441
2815,99469.23740403028
2816,262230.1564317541
2817,140205.24306032402
2818,130103.12883447066
2819,163181.3781836826
2820,139960.71245790852
2821,105830.7250707938
2822,177854.74590068124
2823,233023.49792123956
2824,175389.56428742304
2825,127256.55401358807
2826,130759.09836463194
2827,138161.62342481737
2828,214668.16271108188
2829,189952.6175509302
2830,226029.09333592103
2831,180159.54411082403
2832,235504.96593318984
2833,271764.7917851053
2834,217154.39406447276
2835,214206.75569737612
2836,189345.6972535992
2837,168301.27769184278
2838,144306.08347736773
2839,177255.09536741412
2840,202927.46406454832
2841,203701.50348708034
2842,223703.59876402016
2843,152601.102032628
2844,167028.0953311075
2845,122466.03460744982
2846,210793.50026892006
2847,204383.12609021016
2848,214436.4506852604
2849,204562.54613717453
2850,277351.8943189393
2851,233668.62112746763
2852,227519.3574035368
2853,233963.701176242
2854,142088.32096040025
2855,203892.4122532088
2856,205573.71697519775
2857,183797.0811727278
2858,205097.48060372556
2859,122332.04080391656
2860,119891.8912232978
2861,126318.45706754258
2862,187738.20338677283
2863,119379.0872287953
2864,233613.32544926638
2865,139904.59465427703
2866,137760.58517156608
2867,89588.42776722259
2868,109915.64245836368
2869,112097.66583046761
2870,134882.2032081909
2871,75838.94253583407
2872,60555.18740452231
2873,97234.56734535165
2874,141217.57127254963
2875,123785.21177695256
2876,153852.22516178124
2877,127270.01132741178
2878,168219.41450691537
2879,142082.67549565536
2880,105247.8555120954
2881,158684.51770047616
2882,182156.29788407517
2883,181625.16633730184
2884,181536.49710895104
2885,197800.9537584453
2886,215869.7946652061
2887,99446.39326466066
2888,134565.43834234055
2889,56687.653311187336
2890,76506.42236516427
2891,132407.59004545398
2892,62700.24269214525
2893,109271.25489567623
2894,61022.888064793435
2895,298067.2623562876
2896,280465.25100867904
2897,197270.86372620656
2898,145391.55873591852
2899,209724.35359478628
2900,157913.25673525236
2901,197414.42249494907
2902,186811.75555352075
2903,330892.8713275037
2904,350484.69079083635
2905,104194.84033165875
2906,197914.0982178874
2907,107185.61102877623
2908,135832.5329910722
2909,138713.76556728777
2910,78944.0823538276
2911,79612.85229376287
2912,147858.5383751765
2913,86403.28122254129
2914,79377.8924090158
2915,81954.96708461797
2916,85276.46505464954
2917,167523.7940151738
2918,117665.94950569629
2919,211280.12912609277
